yyyy,mm,dd,areaNo.,flag,Temp.
2001,10,10,319,R,21.99
2001,10,11,319,R,21.89
2001,10,12,319,R,21.76
2001,10,13,319,R,21.63
2001,10,14,319,R,21.49
2001,10,15,319,R,21.35
2001,10,16,319,R,21.21
2001,10,17,319,R,21.08
2001,10,18,319,R,20.95
2001,10,19,319,R,20.84
2001,10,20,319,R,20.76
2001,10,21,319,R,20.72
2001,10,22,319,R,20.7
2001,10,23,319,R,20.69
2001,10,24,319,R,20.7
2001,10,25,319,R,20.68
2001,10,26,319,R,20.62
2001,10,27,319,R,20.54
2001,10,28,319,R,20.43
2001,10,29,319,R,20.31
2001,10,30,319,R,20.18
2001,10,31,319,R,20.05
2001,11,1,319,R,19.91
2001,11,2,319,R,19.77
2001,11,3,319,R,19.6
2001,11,4,319,R,19.41
2001,11,5,319,R,19.32
2001,11,6,319,R,19.28
2001,11,7,319,R,19.18
2001,11,8,319,R,19
2001,11,9,319,R,18.86
2001,11,10,319,R,18.74
2001,11,11,319,R,18.67
2001,11,12,319,R,18.6
2001,11,13,319,R,18.48
2001,11,14,319,R,18.37
2001,11,15,319,R,18.29
2001,11,16,319,R,18.23
2001,11,17,319,R,18.21
2001,11,18,319,R,18.22
2001,11,19,319,R,18.22
2001,11,20,319,R,18.25
2001,11,21,319,R,18.27
2001,11,22,319,R,18.26
2001,11,23,319,R,18.23
2001,11,24,319,R,18.19
2001,11,25,319,R,18.15
2001,11,26,319,R,18.1
2001,11,27,319,R,18.05
2001,11,28,319,R,17.99
2001,11,29,319,R,17.91
2001,11,30,319,R,17.81
2001,12,1,319,R,17.55
2001,12,2,319,R,16.9
2001,12,3,319,R,16.29
2001,12,4,319,R,16.07
2001,12,5,319,R,16
2001,12,6,319,R,16
2001,12,7,319,R,16.01
2001,12,8,319,R,16.02
2001,12,9,319,R,15.97
2001,12,10,319,R,15.87
2001,12,11,319,R,15.82
2001,12,12,319,R,15.81
2001,12,13,319,R,15.8
2001,12,14,319,R,15.77
2001,12,15,319,R,15.69
2001,12,16,319,R,15.58
2001,12,17,319,R,15.48
2001,12,18,319,R,15.37
2001,12,19,319,R,15.03
2001,12,20,319,R,14.35
2001,12,21,319,R,14.03
2001,12,22,319,R,13.95
2001,12,23,319,R,13.91
2001,12,24,319,R,13.89
2001,12,25,319,R,13.88
2001,12,26,319,R,13.89
2001,12,27,319,R,13.9
2001,12,28,319,R,13.93
2001,12,29,319,R,13.97
2001,12,30,319,R,13.88
2001,12,31,319,R,13.66
2002,1,1,319,R,13.59
2002,1,2,319,R,13.58
2002,1,3,319,R,13.45
2002,1,4,319,R,13.16
2002,1,5,319,R,12.89
2002,1,6,319,R,12.7
2002,1,7,319,R,12.6
2002,1,8,319,R,12.56
2002,1,9,319,R,12.53
2002,1,10,319,R,12.49
2002,1,11,319,R,12.46
2002,1,12,319,R,12.43
2002,1,13,319,R,12.4
2002,1,14,319,R,12.37
2002,1,15,319,R,12.33
2002,1,16,319,R,12.32
2002,1,17,319,R,12.3
2002,1,18,319,R,12.26
2002,1,19,319,R,12.19
2002,1,20,319,R,12.08
2002,1,21,319,R,11.97
2002,1,22,319,R,11.83
2002,1,23,319,R,11.63
2002,1,24,319,R,11.51
2002,1,25,319,R,11.45
2002,1,26,319,R,11.4
2002,1,27,319,R,11.32
2002,1,28,319,R,11.25
2002,1,29,319,R,11.27
2002,1,30,319,R,11.33
2002,1,31,319,R,11.4
2002,2,1,319,R,11.47
2002,2,2,319,R,11.54
2002,2,3,319,R,11.61
2002,2,4,319,R,11.65
2002,2,5,319,R,11.68
2002,2,6,319,R,11.7
2002,2,7,319,R,11.7
2002,2,8,319,R,11.68
2002,2,9,319,R,11.64
2002,2,10,319,R,11.59
2002,2,11,319,R,11.51
2002,2,12,319,R,11.38
2002,2,13,319,R,11.19
2002,2,14,319,R,10.91
2002,2,15,319,R,10.68
2002,2,16,319,R,10.49
2002,2,17,319,R,10.32
2002,2,18,319,R,10.18
2002,2,19,319,R,10.09
2002,2,20,319,R,10.07
2002,2,21,319,R,10.12
2002,2,22,319,R,10.23
2002,2,23,319,R,10.38
2002,2,24,319,R,10.55
2002,2,25,319,R,10.71
2002,2,26,319,R,10.84
2002,2,27,319,R,10.93
2002,2,28,319,R,10.96
2002,3,1,319,R,10.93
2002,3,2,319,R,10.89
2002,3,3,319,R,10.82
2002,3,4,319,R,10.74
2002,3,5,319,R,10.68
2002,3,6,319,R,10.69
2002,3,7,319,R,10.75
2002,3,8,319,R,10.84
2002,3,9,319,R,10.93
2002,3,10,319,R,11.04
2002,3,11,319,R,11.16
2002,3,12,319,R,11.28
2002,3,13,319,R,11.39
2002,3,14,319,R,11.45
2002,3,15,319,R,11.47
2002,3,16,319,R,11.44
2002,3,17,319,R,11.38
2002,3,18,319,R,11.38
2002,3,19,319,R,11.41
2002,3,20,319,R,11.39
2002,3,21,319,R,11.32
2002,3,22,319,R,11.25
2002,3,23,319,R,11.16
2002,3,24,319,R,11.09
2002,3,25,319,R,11.04
2002,3,26,319,R,11
2002,3,27,319,R,11
2002,3,28,319,R,11.04
2002,3,29,319,R,11.08
2002,3,30,319,R,11.09
2002,3,31,319,R,11.1
2002,4,1,319,R,11.11
2002,4,2,319,R,11.1
2002,4,3,319,R,11.09
2002,4,4,319,R,11.12
2002,4,5,319,R,11.19
2002,4,6,319,R,11.27
2002,4,7,319,R,11.38
2002,4,8,319,R,11.52
2002,4,9,319,R,11.67
2002,4,10,319,R,11.81
2002,4,11,319,R,11.92
2002,4,12,319,R,12.06
2002,4,13,319,R,12.22
2002,4,14,319,R,12.35
2002,4,15,319,R,12.5
2002,4,16,319,R,12.61
2002,4,17,319,R,12.7
2002,4,18,319,R,12.81
2002,4,19,319,R,12.89
2002,4,20,319,R,12.96
2002,4,21,319,R,13.04
2002,4,22,319,R,13.11
2002,4,23,319,R,13.17
2002,4,24,319,R,13.22
2002,4,25,319,R,13.3
2002,4,26,319,R,13.37
2002,4,27,319,R,13.44
2002,4,28,319,R,13.49
2002,4,29,319,R,13.55
2002,4,30,319,R,13.6
2002,5,1,319,R,13.68
2002,5,2,319,R,13.78
2002,5,3,319,R,13.91
2002,5,4,319,R,14.08
2002,5,5,319,R,14.29
2002,5,6,319,R,14.53
2002,5,7,319,R,14.74
2002,5,8,319,R,14.89
2002,5,9,319,R,15.06
2002,5,10,319,R,15.22
2002,5,11,319,R,15.32
2002,5,12,319,R,15.38
2002,5,13,319,R,15.48
2002,5,14,319,R,15.69
2002,5,15,319,R,15.8
2002,5,16,319,R,15.85
2002,5,17,319,R,15.95
2002,5,18,319,R,16.01
2002,5,19,319,R,16.12
2002,5,20,319,R,16.27
2002,5,21,319,R,16.44
2002,5,22,319,R,16.61
2002,5,23,319,R,16.76
2002,5,24,319,R,16.9
2002,5,25,319,R,17.01
2002,5,26,319,R,17.11
2002,5,27,319,R,17.22
2002,5,28,319,R,17.32
2002,5,29,319,R,17.47
2002,5,30,319,R,17.65
2002,5,31,319,R,17.84
2002,6,1,319,R,18.05
2002,6,2,319,R,18.29
2002,6,3,319,R,18.52
2002,6,4,319,R,18.73
2002,6,5,319,R,18.91
2002,6,6,319,R,19.06
2002,6,7,319,R,19.15
2002,6,8,319,R,19.23
2002,6,9,319,R,19.35
2002,6,10,319,R,19.53
2002,6,11,319,R,19.73
2002,6,12,319,R,19.92
2002,6,13,319,R,20.13
2002,6,14,319,R,20.34
2002,6,15,319,R,20.53
2002,6,16,319,R,20.65
2002,6,17,319,R,20.72
2002,6,18,319,R,20.7
2002,6,19,319,R,20.64
2002,6,20,319,R,20.61
2002,6,21,319,R,20.62
2002,6,22,319,R,20.64
2002,6,23,319,R,20.66
2002,6,24,319,R,20.68
2002,6,25,319,R,20.72
2002,6,26,319,R,20.86
2002,6,27,319,R,21.05
2002,6,28,319,R,21.24
2002,6,29,319,R,21.43
2002,6,30,319,R,21.65
2002,7,1,319,R,21.87
2002,7,2,319,R,22.08
2002,7,3,319,R,22.31
2002,7,4,319,R,22.59
2002,7,5,319,R,22.86
2002,7,6,319,R,23.01
2002,7,7,319,R,23.03
2002,7,8,319,R,23
2002,7,9,319,R,22.91
2002,7,10,319,R,22.79
2002,7,11,319,R,22.68
2002,7,12,319,R,22.63
2002,7,13,319,R,22.71
2002,7,14,319,R,22.82
2002,7,15,319,R,22.91
2002,7,16,319,R,23.05
2002,7,17,319,R,23.28
2002,7,18,319,R,23.55
2002,7,19,319,R,23.78
2002,7,20,319,R,24.09
2002,7,21,319,R,24.42
2002,7,22,319,R,24.69
2002,7,23,319,R,24.96
2002,7,24,319,R,25.23
2002,7,25,319,R,25.47
2002,7,26,319,R,25.69
2002,7,27,319,R,25.87
2002,7,28,319,R,26.06
2002,7,29,319,R,26.22
2002,7,30,319,R,26.34
2002,7,31,319,R,26.42
2002,8,1,319,R,26.5
2002,8,2,319,R,26.54
2002,8,3,319,R,26.56
2002,8,4,319,R,26.59
2002,8,5,319,R,26.61
2002,8,6,319,R,26.59
2002,8,7,319,R,26.56
2002,8,8,319,R,26.56
2002,8,9,319,R,26.53
2002,8,10,319,R,26.4
2002,8,11,319,R,26.32
2002,8,12,319,R,26.29
2002,8,13,319,R,26.25
2002,8,14,319,R,26.21
2002,8,15,319,R,26.14
2002,8,16,319,R,26.04
2002,8,17,319,R,25.98
2002,8,18,319,R,25.89
2002,8,19,319,R,25.81
2002,8,20,319,R,25.8
2002,8,21,319,R,25.83
2002,8,22,319,R,25.88
2002,8,23,319,R,25.93
2002,8,24,319,R,25.97
2002,8,25,319,R,26.02
2002,8,26,319,R,26.09
2002,8,27,319,R,26.17
2002,8,28,319,R,26.23
2002,8,29,319,R,26.25
2002,8,30,319,R,26.23
2002,8,31,319,R,26.18
2002,9,1,319,R,26.13
2002,9,2,319,R,26.09
2002,9,3,319,R,26.06
2002,9,4,319,R,26.01
2002,9,5,319,R,25.95
2002,9,6,319,R,25.92
2002,9,7,319,R,25.91
2002,9,8,319,R,25.92
2002,9,9,319,R,25.92
2002,9,10,319,R,25.86
2002,9,11,319,R,25.72
2002,9,12,319,R,25.53
2002,9,13,319,R,25.33
2002,9,14,319,R,25.19
2002,9,15,319,R,25.06
2002,9,16,319,R,24.86
2002,9,17,319,R,24.61
2002,9,18,319,R,24.36
2002,9,19,319,R,24.14
2002,9,20,319,R,23.96
2002,9,21,319,R,23.83
2002,9,22,319,R,23.72
2002,9,23,319,R,23.61
2002,9,24,319,R,23.53
2002,9,25,319,R,23.43
2002,9,26,319,R,23.33
2002,9,27,319,R,23.25
2002,9,28,319,R,23.21
2002,9,29,319,R,23.19
2002,9,30,319,R,23.2
2002,10,1,319,R,23.2
2002,10,2,319,R,23.18
2002,10,3,319,R,23.14
2002,10,4,319,R,23.1
2002,10,5,319,R,23.07
2002,10,6,319,R,23.05
2002,10,7,319,R,23.02
2002,10,8,319,R,22.98
2002,10,9,319,R,22.92
2002,10,10,319,R,22.82
2002,10,11,319,R,22.71
2002,10,12,319,R,22.63
2002,10,13,319,R,22.56
2002,10,14,319,R,22.51
2002,10,15,319,R,22.47
2002,10,16,319,R,22.44
2002,10,17,319,R,22.39
2002,10,18,319,R,22.32
2002,10,19,319,R,22.23
2002,10,20,319,R,22.12
2002,10,21,319,R,21.97
2002,10,22,319,R,21.83
2002,10,23,319,R,21.67
2002,10,24,319,R,21.34
2002,10,25,319,R,20.98
2002,10,26,319,R,20.66
2002,10,27,319,R,20.53
2002,10,28,319,R,20.46
2002,10,29,319,R,20.35
2002,10,30,319,R,20.16
2002,10,31,319,R,19.87
2002,11,1,319,R,19.6
2002,11,2,319,R,19.34
2002,11,3,319,R,19.04
2002,11,4,319,R,18.85
2002,11,5,319,R,18.75
2002,11,6,319,R,18.67
2002,11,7,319,R,18.51
2002,11,8,319,R,18.25
2002,11,9,319,R,18.05
2002,11,10,319,R,17.79
2002,11,11,319,R,17.63
2002,11,12,319,R,17.53
2002,11,13,319,R,17.48
2002,11,14,319,R,17.41
2002,11,15,319,R,17.3
2002,11,16,319,R,17.32
2002,11,17,319,R,17.41
2002,11,18,319,R,17.47
2002,11,19,319,R,17.53
2002,11,20,319,R,17.58
2002,11,21,319,R,17.58
2002,11,22,319,R,17.54
2002,11,23,319,R,17.45
2002,11,24,319,R,17.31
2002,11,25,319,R,17.13
2002,11,26,319,R,16.91
2002,11,27,319,R,16.72
2002,11,28,319,R,16.56
2002,11,29,319,R,16.43
2002,11,30,319,R,16.33
2002,12,1,319,R,16.23
2002,12,2,319,R,16.15
2002,12,3,319,R,16.15
2002,12,4,319,R,16.2
2002,12,5,319,R,16.25
2002,12,6,319,R,16.29
2002,12,7,319,R,16.27
2002,12,8,319,R,16.01
2002,12,9,319,R,15.54
2002,12,10,319,R,15.16
2002,12,11,319,R,14.77
2002,12,12,319,R,14.59
2002,12,13,319,R,14.51
2002,12,14,319,R,14.45
2002,12,15,319,R,14.36
2002,12,16,319,R,14.25
2002,12,17,319,R,14.21
2002,12,18,319,R,14.22
2002,12,19,319,R,14.24
2002,12,20,319,R,14.27
2002,12,21,319,R,14.28
2002,12,22,319,R,14.21
2002,12,23,319,R,13.99
2002,12,24,319,R,13.79
2002,12,25,319,R,13.6
2002,12,26,319,R,13.36
2002,12,27,319,R,13.16
2002,12,28,319,R,12.98
2002,12,29,319,R,12.81
2002,12,30,319,R,12.6
2002,12,31,319,R,12.18
2003,1,1,319,R,12.03
2003,1,2,319,R,11.95
2003,1,3,319,R,11.95
2003,1,4,319,R,11.99
2003,1,5,319,R,12.03
2003,1,6,319,R,12.1
2003,1,7,319,R,12.21
2003,1,8,319,R,12.34
2003,1,9,319,R,12.48
2003,1,10,319,R,12.59
2003,1,11,319,R,12.69
2003,1,12,319,R,12.78
2003,1,13,319,R,12.86
2003,1,14,319,R,12.91
2003,1,15,319,R,12.93
2003,1,16,319,R,12.94
2003,1,17,319,R,12.92
2003,1,18,319,R,12.88
2003,1,19,319,R,12.82
2003,1,20,319,R,12.74
2003,1,21,319,R,12.61
2003,1,22,319,R,12.47
2003,1,23,319,R,12.36
2003,1,24,319,R,12.23
2003,1,25,319,R,12.02
2003,1,26,319,R,11.9
2003,1,27,319,R,11.85
2003,1,28,319,R,11.76
2003,1,29,319,R,11.65
2003,1,30,319,R,11.54
2003,1,31,319,R,11.45
2003,2,1,319,R,11.3
2003,2,2,319,R,11.15
2003,2,3,319,R,11.03
2003,2,4,319,R,10.93
2003,2,5,319,R,10.85
2003,2,6,319,R,10.8
2003,2,7,319,R,10.78
2003,2,8,319,R,10.78
2003,2,9,319,R,10.8
2003,2,10,319,R,10.81
2003,2,11,319,R,10.77
2003,2,12,319,R,10.76
2003,2,13,319,R,10.75
2003,2,14,319,R,10.72
2003,2,15,319,R,10.69
2003,2,16,319,R,10.67
2003,2,17,319,R,10.64
2003,2,18,319,R,10.6
2003,2,19,319,R,10.55
2003,2,20,319,R,10.5
2003,2,21,319,R,10.44
2003,2,22,319,R,10.39
2003,2,23,319,R,10.35
2003,2,24,319,R,10.31
2003,2,25,319,R,10.25
2003,2,26,319,R,10.16
2003,2,27,319,R,10.06
2003,2,28,319,R,9.96
2003,3,1,319,R,9.89
2003,3,2,319,R,9.83
2003,3,3,319,R,9.77
2003,3,4,319,R,9.72
2003,3,5,319,R,9.66
2003,3,6,319,R,9.6
2003,3,7,319,R,9.55
2003,3,8,319,R,9.49
2003,3,9,319,R,9.42
2003,3,10,319,R,9.38
2003,3,11,319,R,9.43
2003,3,12,319,R,9.48
2003,3,13,319,R,9.52
2003,3,14,319,R,9.57
2003,3,15,319,R,9.61
2003,3,16,319,R,9.65
2003,3,17,319,R,9.7
2003,3,18,319,R,9.75
2003,3,19,319,R,9.82
2003,3,20,319,R,9.9
2003,3,21,319,R,9.98
2003,3,22,319,R,10.05
2003,3,23,319,R,10.13
2003,3,24,319,R,10.19
2003,3,25,319,R,10.25
2003,3,26,319,R,10.31
2003,3,27,319,R,10.37
2003,3,28,319,R,10.43
2003,3,29,319,R,10.47
2003,3,30,319,R,10.5
2003,3,31,319,R,10.51
2003,4,1,319,R,10.49
2003,4,2,319,R,10.46
2003,4,3,319,R,10.43
2003,4,4,319,R,10.39
2003,4,5,319,R,10.36
2003,4,6,319,R,10.32
2003,4,7,319,R,10.29
2003,4,8,319,R,10.31
2003,4,9,319,R,10.33
2003,4,10,319,R,10.34
2003,4,11,319,R,10.37
2003,4,12,319,R,10.41
2003,4,13,319,R,10.43
2003,4,14,319,R,10.48
2003,4,15,319,R,10.55
2003,4,16,319,R,10.62
2003,4,17,319,R,10.7
2003,4,18,319,R,10.79
2003,4,19,319,R,10.88
2003,4,20,319,R,10.99
2003,4,21,319,R,11.15
2003,4,22,319,R,11.31
2003,4,23,319,R,11.48
2003,4,24,319,R,11.64
2003,4,25,319,R,11.79
2003,4,26,319,R,11.96
2003,4,27,319,R,12.11
2003,4,28,319,R,12.27
2003,4,29,319,R,12.43
2003,4,30,319,R,12.56
2003,5,1,319,R,12.66
2003,5,2,319,R,12.73
2003,5,3,319,R,12.81
2003,5,4,319,R,12.93
2003,5,5,319,R,13.1
2003,5,6,319,R,13.29
2003,5,7,319,R,13.49
2003,5,8,319,R,13.68
2003,5,9,319,R,13.85
2003,5,10,319,R,14.04
2003,5,11,319,R,14.22
2003,5,12,319,R,14.41
2003,5,13,319,R,14.59
2003,5,14,319,R,14.74
2003,5,15,319,R,14.89
2003,5,16,319,R,15.07
2003,5,17,319,R,15.33
2003,5,18,319,R,15.52
2003,5,19,319,R,15.66
2003,5,20,319,R,15.85
2003,5,21,319,R,16.13
2003,5,22,319,R,16.4
2003,5,23,319,R,16.66
2003,5,24,319,R,16.93
2003,5,25,319,R,17.17
2003,5,26,319,R,17.35
2003,5,27,319,R,17.44
2003,5,28,319,R,17.48
2003,5,29,319,R,17.47
2003,5,30,319,R,17.44
2003,5,31,319,R,17.37
2003,6,1,319,R,17.32
2003,6,2,319,R,17.32
2003,6,3,319,R,17.38
2003,6,4,319,R,17.52
2003,6,5,319,R,17.72
2003,6,6,319,R,17.97
2003,6,7,319,R,18.24
2003,6,8,319,R,18.55
2003,6,9,319,R,18.88
2003,6,10,319,R,19.21
2003,6,11,319,R,19.49
2003,6,12,319,R,19.68
2003,6,13,319,R,19.74
2003,6,14,319,R,19.73
2003,6,15,319,R,19.68
2003,6,16,319,R,19.55
2003,6,17,319,R,19.37
2003,6,18,319,R,19.23
2003,6,19,319,R,19.17
2003,6,20,319,R,19.12
2003,6,21,319,R,19.05
2003,6,22,319,R,19.01
2003,6,23,319,R,19.04
2003,6,24,319,R,19.13
2003,6,25,319,R,19.26
2003,6,26,319,R,19.4
2003,6,27,319,R,19.56
2003,6,28,319,R,19.74
2003,6,29,319,R,19.91
2003,6,30,319,R,20.03
2003,7,1,319,R,20.12
2003,7,2,319,R,20.17
2003,7,3,319,R,20.2
2003,7,4,319,R,20.22
2003,7,5,319,R,20.25
2003,7,6,319,R,20.29
2003,7,7,319,R,20.32
2003,7,8,319,R,20.34
2003,7,9,319,R,20.39
2003,7,10,319,R,20.48
2003,7,11,319,R,20.57
2003,7,12,319,R,20.66
2003,7,13,319,R,20.76
2003,7,14,319,R,20.87
2003,7,15,319,R,20.99
2003,7,16,319,R,21.09
2003,7,17,319,R,21.19
2003,7,18,319,R,21.29
2003,7,19,319,R,21.4
2003,7,20,319,R,21.52
2003,7,21,319,R,21.62
2003,7,22,319,R,21.7
2003,7,23,319,R,21.77
2003,7,24,319,R,21.83
2003,7,25,319,R,21.87
2003,7,26,319,R,21.89
2003,7,27,319,R,21.91
2003,7,28,319,R,21.95
2003,7,29,319,R,22.04
2003,7,30,319,R,22.22
2003,7,31,319,R,22.41
2003,8,1,319,R,22.58
2003,8,2,319,R,22.75
2003,8,3,319,R,22.95
2003,8,4,319,R,23.15
2003,8,5,319,R,23.32
2003,8,6,319,R,23.45
2003,8,7,319,R,23.57
2003,8,8,319,R,23.69
2003,8,9,319,R,23.78
2003,8,10,319,R,23.84
2003,8,11,319,R,23.89
2003,8,12,319,R,23.93
2003,8,13,319,R,23.99
2003,8,14,319,R,24.08
2003,8,15,319,R,24.15
2003,8,16,319,R,24.21
2003,8,17,319,R,24.3
2003,8,18,319,R,24.39
2003,8,19,319,R,24.47
2003,8,20,319,R,24.57
2003,8,21,319,R,24.68
2003,8,22,319,R,24.79
2003,8,23,319,R,24.87
2003,8,24,319,R,24.91
2003,8,25,319,R,24.89
2003,8,26,319,R,24.85
2003,8,27,319,R,24.82
2003,8,28,319,R,24.81
2003,8,29,319,R,24.76
2003,8,30,319,R,24.69
2003,8,31,319,R,24.64
2003,9,1,319,R,24.62
2003,9,2,319,R,24.63
2003,9,3,319,R,24.68
2003,9,4,319,R,24.76
2003,9,5,319,R,24.83
2003,9,6,319,R,24.9
2003,9,7,319,R,24.92
2003,9,8,319,R,24.88
2003,9,9,319,R,24.81
2003,9,10,319,R,24.74
2003,9,11,319,R,24.64
2003,9,12,319,R,24.52
2003,9,13,319,R,24.41
2003,9,14,319,R,24.31
2003,9,15,319,R,24.18
2003,9,16,319,R,24.04
2003,9,17,319,R,23.9
2003,9,18,319,R,23.77
2003,9,19,319,R,23.67
2003,9,20,319,R,23.58
2003,9,21,319,R,23.51
2003,9,22,319,R,23.46
2003,9,23,319,R,23.41
2003,9,24,319,R,23.37
2003,9,25,319,R,23.31
2003,9,26,319,R,23.27
2003,9,27,319,R,23.23
2003,9,28,319,R,23.2
2003,9,29,319,R,23.14
2003,9,30,319,R,23.04
2003,10,1,319,R,22.91
2003,10,2,319,R,22.76
2003,10,3,319,R,22.59
2003,10,4,319,R,22.41
2003,10,5,319,R,22.25
2003,10,6,319,R,22.12
2003,10,7,319,R,22
2003,10,8,319,R,21.92
2003,10,9,319,R,21.83
2003,10,10,319,R,21.74
2003,10,11,319,R,21.65
2003,10,12,319,R,21.56
2003,10,13,319,R,21.48
2003,10,14,319,R,21.42
2003,10,15,319,R,21.38
2003,10,16,319,R,21.33
2003,10,17,319,R,21.28
2003,10,18,319,R,21.2
2003,10,19,319,R,21.1
2003,10,20,319,R,20.96
2003,10,21,319,R,20.79
2003,10,22,319,R,20.6
2003,10,23,319,R,20.38
2003,10,24,319,R,20.17
2003,10,25,319,R,19.98
2003,10,26,319,R,19.84
2003,10,27,319,R,19.76
2003,10,28,319,R,19.74
2003,10,29,319,R,19.74
2003,10,30,319,R,19.77
2003,10,31,319,R,19.79
2003,11,1,319,R,19.81
2003,11,2,319,R,19.78
2003,11,3,319,R,19.73
2003,11,4,319,R,19.63
2003,11,5,319,R,19.52
2003,11,6,319,R,19.48
2003,11,7,319,R,19.44
2003,11,8,319,R,19.37
2003,11,9,319,R,19.28
2003,11,10,319,R,19.16
2003,11,11,319,R,19.06
2003,11,12,319,R,18.97
2003,11,13,319,R,18.88
2003,11,14,319,R,18.81
2003,11,15,319,R,18.72
2003,11,16,319,R,18.62
2003,11,17,319,R,18.52
2003,11,18,319,R,18.42
2003,11,19,319,R,18.33
2003,11,20,319,R,18.24
2003,11,21,319,R,18.16
2003,11,22,319,R,18.07
2003,11,23,319,R,17.99
2003,11,24,319,R,17.91
2003,11,25,319,R,17.83
2003,11,26,319,R,17.74
2003,11,27,319,R,17.61
2003,11,28,319,R,17.45
2003,11,29,319,R,17.31
2003,11,30,319,R,17.19
2003,12,1,319,R,17.07
2003,12,2,319,R,16.94
2003,12,3,319,R,16.81
2003,12,4,319,R,16.69
2003,12,5,319,R,16.6
2003,12,6,319,R,16.51
2003,12,7,319,R,16.37
2003,12,8,319,R,16.21
2003,12,9,319,R,16.11
2003,12,10,319,R,16.04
2003,12,11,319,R,15.97
2003,12,12,319,R,15.9
2003,12,13,319,R,15.81
2003,12,14,319,R,15.66
2003,12,15,319,R,15.41
2003,12,16,319,R,15.1
2003,12,17,319,R,14.82
2003,12,18,319,R,14.58
2003,12,19,319,R,14.39
2003,12,20,319,R,14.23
2003,12,21,319,R,14.07
2003,12,22,319,R,13.92
2003,12,23,319,R,13.79
2003,12,24,319,R,13.69
2003,12,25,319,R,13.62
2003,12,26,319,R,13.57
2003,12,27,319,R,13.54
2003,12,28,319,R,13.52
2003,12,29,319,R,13.51
2003,12,30,319,R,13.55
2003,12,31,319,R,13.62
2004,1,1,319,R,13.71
2004,1,2,319,R,13.79
2004,1,3,319,R,13.87
2004,1,4,319,R,13.92
2004,1,5,319,R,13.95
2004,1,6,319,R,13.95
2004,1,7,319,R,13.9
2004,1,8,319,R,13.76
2004,1,9,319,R,13.55
2004,1,10,319,R,13.3
2004,1,11,319,R,13.05
2004,1,12,319,R,12.85
2004,1,13,319,R,12.69
2004,1,14,319,R,12.57
2004,1,15,319,R,12.51
2004,1,16,319,R,12.51
2004,1,17,319,R,12.42
2004,1,18,319,R,12.2
2004,1,19,319,R,12.05
2004,1,20,319,R,11.95
2004,1,21,319,R,11.81
2004,1,22,319,R,11.65
2004,1,23,319,R,11.51
2004,1,24,319,R,11.41
2004,1,25,319,R,11.35
2004,1,26,319,R,11.33
2004,1,27,319,R,11.34
2004,1,28,319,R,11.36
2004,1,29,319,R,11.39
2004,1,30,319,R,11.41
2004,1,31,319,R,11.41
2004,2,1,319,R,11.41
2004,2,2,319,R,11.38
2004,2,3,319,R,11.35
2004,2,4,319,R,11.29
2004,2,5,319,R,11.18
2004,2,6,319,R,11.07
2004,2,7,319,R,10.96
2004,2,8,319,R,10.87
2004,2,9,319,R,10.78
2004,2,10,319,R,10.71
2004,2,11,319,R,10.64
2004,2,12,319,R,10.59
2004,2,13,319,R,10.55
2004,2,14,319,R,10.53
2004,2,15,319,R,10.51
2004,2,16,319,R,10.48
2004,2,17,319,R,10.46
2004,2,18,319,R,10.46
2004,2,19,319,R,10.47
2004,2,20,319,R,10.48
2004,2,21,319,R,10.5
2004,2,22,319,R,10.52
2004,2,23,319,R,10.55
2004,2,24,319,R,10.56
2004,2,25,319,R,10.55
2004,2,26,319,R,10.52
2004,2,27,319,R,10.49
2004,2,28,319,R,10.44
2004,2,29,319,R,10.39
2004,3,1,319,R,10.33
2004,3,2,319,R,10.29
2004,3,3,319,R,10.23
2004,3,4,319,R,10.14
2004,3,5,319,R,10.01
2004,3,6,319,R,9.89
2004,3,7,319,R,9.81
2004,3,8,319,R,9.8
2004,3,9,319,R,9.79
2004,3,10,319,R,9.79
2004,3,11,319,R,9.82
2004,3,12,319,R,9.87
2004,3,13,319,R,9.95
2004,3,14,319,R,10.03
2004,3,15,319,R,10.1
2004,3,16,319,R,10.18
2004,3,17,319,R,10.25
2004,3,18,319,R,10.31
2004,3,19,319,R,10.37
2004,3,20,319,R,10.45
2004,3,21,319,R,10.54
2004,3,22,319,R,10.64
2004,3,23,319,R,10.75
2004,3,24,319,R,10.87
2004,3,25,319,R,10.96
2004,3,26,319,R,11.02
2004,3,27,319,R,11.06
2004,3,28,319,R,11.06
2004,3,29,319,R,11.05
2004,3,30,319,R,11.03
2004,3,31,319,R,10.99
2004,4,1,319,R,10.95
2004,4,2,319,R,10.93
2004,4,3,319,R,10.93
2004,4,4,319,R,10.93
2004,4,5,319,R,10.95
2004,4,6,319,R,10.99
2004,4,7,319,R,11.06
2004,4,8,319,R,11.17
2004,4,9,319,R,11.28
2004,4,10,319,R,11.37
2004,4,11,319,R,11.44
2004,4,12,319,R,11.49
2004,4,13,319,R,11.53
2004,4,14,319,R,11.57
2004,4,15,319,R,11.6
2004,4,16,319,R,11.66
2004,4,17,319,R,11.75
2004,4,18,319,R,11.84
2004,4,19,319,R,11.93
2004,4,20,319,R,12.02
2004,4,21,319,R,12.08
2004,4,22,319,R,12.11
2004,4,23,319,R,12.11
2004,4,24,319,R,12.11
2004,4,25,319,R,12.11
2004,4,26,319,R,12.1
2004,4,27,319,R,12.11
2004,4,28,319,R,12.18
