GeneID,s21004-1-1_kw210913_bmud_slee_01,s21004-1-2_kw210913_bmud_slee_02,s21004-1-3_kw210913_bmud_slee_03,s21004-1-4_kw210913_bmud_slee_04,s21004-1-5_kw210913_bmud_slee_05,s21004-1-6_kw210913_bmud_slee_06,s21004-2-1_kw210913_wout_slee_01,s21004-2-2_kw210913_wout_slee_02,s21004-2-3_kw210913_wout_slee_03,s21004-2-4_kw210913_wout_slee_04,s21004-2-5_kw210913_wout_slee_05,s21004-2-6_kw210913_wout_slee_06,s21004-5-1_kw210929_kwout_1_slee_01,s21004-5-2_kw210929_kwout_1_slee_02,s21004-5-3_kw210929_kwout_2_slee_01,s21004-5-4_kw210929_kwout_2_slee_02,s21004-5-5_kw210929_kwout_3_slee_01,s21004-5-6_kw210929_kwout_3_slee_02,s2215_1_kw2209_bmud_slee_1,s2215_1_kw2209_bmud_slee_2,s2215_1_kw2209_bmud_slee_3,s2215_1_kw2209_bmud_slee_4,s2215_1_kw2209_bmud_slee_5,s2215_1_kw2209_bmud_slee_6,s2215_2_kw2209_wout1_slee_1,s2215_2_kw2209_wout1_slee_2,s2215_2_kw2209_wout1_slee_3,s2215_2_kw2209_wout1_slee_4,s2215_2_kw2209_wout1_slee_5,s2215_2_kw2209_wout1_slee_6,s2215_3_kw2209_wout2_far_slee_1,s2215_3_kw2209_wout2_far_slee_2,s2215_3_kw2209_wout2_far_slee_3,s2215_3_kw2209_wout2_far_slee_4,s2215_3_kw2209_wout2_far_slee_5,s2215_3_kw2209_wout2_far_slee_6,s2212_nt_bmud_slee_1,s2212_nt_bmud_slee_2,s2212_nt_bmud_slee_3,s2212_nt_bmud_slee_4,s2212_nt_bmud_slee_5,s2212_nt_bmud_slee_6,s2212_nt_wout_slee_1,s2212_nt_wout_slee_2,s2212_nt_wout_slee_3,s2212_nt_wout_slee_4,s2212_nt_wout_slee_5,s2212_nt_wout_slee_6,s2312-1-nt230808-bmud-1,s2312-1-nt230808-bmud-2,s2312-1-nt230808-bmud-3,s2312-1-nt230808-bmud-4,s2312-1-nt230808-bmud-5,s2312-1-nt230808-bmud-6,s2312-2-nt230808-wout-1,s2312-2-nt230808-wout-2,s2312-2-nt230808-wout-3,s2312-2-nt230808-wout-4,s2312-2-nt230808-wout-5,s2312-2-nt230808-wout-6,s2213_tyo_bmud_slee_1,s2213_tyo_bmud_slee_2,s2213_tyo_bmud_slee_3,s2213_tyo_bmud_slee_4,s2213_tyo_bmud_slee_5,s2213_tyo_bmud_slee_6,s2213_tyo_wout_slee_1,s2213_tyo_wout_slee_2,s2213_tyo_wout_slee_3,s2213_tyo_wout_slee_4,s2213_tyo_wout_slee_5,s2213_tyo_wout_slee_6,s2214_ksz_bmud_slee_1,s2214_ksz_bmud_slee_2,s2214_ksz_bmud_slee_3,s2214_ksz_bmud_slee_4,s2214_ksz_bmud_slee_5,s2214_ksz_bmud_slee_6,s2214_ksz_wout_slee_1,s2214_ksz_wout_slee_2,s2214_ksz_wout_slee_3,s2214_ksz_wout_slee_4,s2214_ksz_wout_slee_5,s2214_ksz_wout_slee_6,s2306_hkt_bmud_1,s2306_hkt_bmud_2,s2306_hkt_bmud_3,s2306_hkt_bmud_4,s2306_hkt_bmud_5,s2306_hkt_bmud_6,s2306_hkt_wout_1,s2306_hkt_wout_2,s2306_hkt_wout_3,s2306_hkt_wout_4,s2306_hkt_wout_5,s2306_hkt_wout_6,s2311-bay1yng-okyJuly23-bmud-1,s2311-bay1yng-okyJuly23-bmud-2,s2311-bay1yng-okyJuly23-bmud-3,s2311-bay1yng-okyJuly23-bmud-4,s2311-bay1yng-okyJuly23-bmud-5,s2311-bay1yng-okyJuly23-bmud-6,s2311-bay1yng-okyJuly23-wout-1,s2311-bay1yng-okyJuly23-wout-2,s2311-bay1yng-okyJuly23-wout-3,s2311-bay1yng-okyJuly23-wout-4,s2311-bay1yng-okyJuly23-wout-5,s2311-bay1yng-okyJuly23-wout-6,s2311-bay2gej-okyJuly23-bmud-1,s2311-bay2gej-okyJuly23-bmud-2,s2311-bay2gej-okyJuly23-bmud-3,s2311-bay2gej-okyJuly23-bmud-4,s2311-bay2gej-okyJuly23-bmud-5,s2311-bay2gej-okyJuly23-bmud-6,s2311-bay2gej-okyJuly23-wout-1,s2311-bay2gej-okyJuly23-wout-2,s2311-bay2gej-okyJuly23-wout-3,s2311-bay2gej-okyJuly23-wout-4,s2311-bay2gej-okyJuly23-wout-5,s2311-bay2gej-okyJuly23-wout-6,s2314-1-ktk230802-bmud-1,s2314-1-ktk230802-bmud-2,s2314-1-ktk230802-bmud-3,s2314-1-ktk230802-bmud-4,s2314-1-ktk230802-bmud-5,s2314-1-ktk230802-bmud-6,s2314-2-ktk230802-wout-1,s2314-2-ktk230802-wout-2,s2314-2-ktk230802-wout-3,s2314-2-ktk230802-wout-4,s2314-2-ktk230802-wout-5,s2314-2-ktk230802-wout-6
KETOGLUCONMET_PWY,217.8218309,145.807228,162.7474551,140.3479429,145.9629621,279.5374844,135.7517857,113.322106,62.9390364,103.54465,227.3777293,95.34027222,1080.17246,52.8344268,926.6291082,596.4612239,165.8587692,403.0466463,10.28861478,49.02747826,60.8203559,23.97257156,70.11995812,59.35202206,8.894017349,217.2843247,34.94592932,114.238942,28.29497175,84.23993528,21.31954321,26.79788545,4.390164007,25.40253528,34.90855039,25.13010965,16.67880307,12.6415115,26.25590678,8.620273973,3.951289744,2.386920839,37.20131959,45.35005365,28.49121302,29.99570184,21.02296403,28.69044964,31.29777008,32.86171329,40.36861271,66.28296501,33.31072327,11.87892599,47.03872308,61.50060746,52.85931666,129.2293424,74.55643597,46.50647945,38.74383408,30.21516241,39.51600707,21.85401597,21.69633011,46.08357821,17.52183683,30.09385093,35.36935836,19.7159008,23.4797331,26.13834948,13.67062454,9.084861409,1.43712331,22.57603881,33.37733041,36.15199218,18.84013131,0.399740198,3.424654887,62.53352709,17.10813879,14.13735849,205.5088636,898.8543741,173.6316929,233.2118481,221.0734675,214.5994474,444.4705264,190.1541096,191.5285569,135.2223726,139.9652254,166.0213082,44.20436276,17.76093531,34.31429208,37.04467956,50.34048659,39.80232022,36.83431836,18.11105615,19.59064751,1.982374458,11.11866667,7.036004789,21.42749203,33.48826904,34.69016313,36.40625971,48.62441705,21.23713761,12.11614377,68.67565019,34.32198877,28.00222233,34.69794235,24.71114695,78.23552093,134.8018147,174.3158561,85.32059213,118.9208604,35.24435565,21.03887065,41.44943981,69.7559337,39.87002438,58.6913189,67.60206501
LACTOSECAT_PWY,68.544406,56.70609424,45.92205526,7.89482338,9.864019132,31.05513556,42.21762155,15.91375016,9.733831724,11.73287776,46.48982987,11.71923146,2602.282877,0,691.112801,534.7754913,19.60705511,1153.622743,5.630941402,0,0,3.932706595,0,0,0,0,0,75.08068225,515.933771,0,3.927290946,0,3.928238245,0,5.559440586,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264023776,0.997813426,12.89090375,2.262887172,0,0,0,15.5033177,0,0,0,0,1.155214396,3.962829298,64.15187403,15.64654587,3.953839507,7.679135359,0,0,0.994670701,3.643780901,24.50788949,3.618113586,2.791135344,0,0,0,0,0,6.711198315,0,0,0,0,0,16.93265174,113.6467967,0,67.39449573,26.7252841,35.7002933,552.2854458,79.8207026,0,2.397002119,66.319242,9.134012992,2.660580555,1.670928372,13.79161949,5.092321655,14.91975122,0,8.871931328,8.992242753,0,2.657006072,1.709816052,3.678138855,2.816861228,3.688299671,1.670616803,0.677897131,2.966217601,1.312648888,6.319020077,3.979258698,0.679000459,3.977634993,2.985828809,2.82836193,0,0,1.431200271,0,2.383673806,5.242258065,0,0,0,0,0,0
LEU_DEG2_PWY,9161.695855,8046.399891,8938.147244,6551.397271,5556.175061,6658.989633,12084.02106,7146.973057,4520.56223,6523.631678,8808.458949,6642.938947,8760.48595,10468.5512,18799.86279,18054.304,12229.22807,6949.323401,4168.826889,4975.534951,4060.437442,3013.270757,3888.25722,4180.200893,3419.881822,4382.097892,5671.275266,7997.990688,2913.03713,7980.067338,3986.467784,3283.488292,4231.843629,3889.217313,3037.406974,4151.127535,3270.736039,2701.764446,2424.499665,1878.91416,2387.975634,2289.139199,2863.290181,2532.436637,3181.922357,3483.870847,3685.620439,3774.453207,3336.191418,3854.610358,3547.164839,4208.352456,2621.767887,898.8175578,6564.762744,7238.322745,7288.191061,7651.001444,6976.542702,6272.983214,4515.718847,4154.834784,5416.194631,5950.270891,5267.094651,3978.135316,3635.80497,3375.280163,3593.932855,3796.75036,3516.828285,4163.323877,3080.79209,3269.090986,3466.338995,2023.413853,2683.972659,3045.553152,3740.569899,2400.315538,2698.334544,2801.850852,2548.679112,2129.504046,25648.47898,43719.08938,29163.22032,26947.32158,27705.59946,27956.87763,44476.00251,33484.81258,34579.18935,25153.94486,25662.02237,29437.43356,4854.752617,3263.049081,4851.395991,4783.517459,5048.529686,6340.054737,5795.699106,6546.359228,3474.54113,4316.811996,3268.420623,3354.905424,4883.524447,4089.323923,4780.538048,3300.00336,4728.536007,3796.575862,5126.012056,5953.519724,5542.8859,6105.490327,6350.095992,6867.085542,9391.40901,5463.753606,9132.229708,8015.523901,7929.593517,5369.670737,5971.487865,5616.294442,4600.128403,2389.950269,5380.236078,5471.18344
LIPASYN_PWY,244.4369137,223.2624453,268.2451604,145.1141997,140.7989591,210.4393806,252.525063,156.7273087,93.31434047,139.9479779,142.0657068,98.55028299,385.6729148,257.5009971,705.5960937,721.243318,552.592455,383.0718455,108.6286696,177.5972625,53.72887183,65.53907914,111.3901431,103.8050231,129.5188597,173.5143043,139.4000846,280.5698897,49.36283705,457.2526187,139.4726888,174.9676202,135.6890126,97.66600353,127.7806191,189.695166,14.3999152,58.14520555,51.06162273,19.45772835,38.84608681,11.86418259,74.5468657,64.43961217,65.40510386,112.5170959,75.17352909,164.8776305,52.76456258,75.00559388,51.20882084,57.12079136,78.00500682,10.11427873,46.74660697,125.8268825,70.24361366,140.0497257,74.92961482,86.44217683,115.9023881,102.300782,234.3837268,237.2869781,156.2321916,36.45037012,81.6104426,58.30241311,93.11720373,153.346488,146.0675729,102.8775483,89.61173886,153.1251635,122.5056872,52.05155732,106.5992503,126.4344961,144.9003858,92.09283643,74.88423066,129.3768696,98.63075752,42.53169689,765.056428,1621.786395,1005.499949,761.3919282,683.7034672,815.4938436,632.7663855,796.699877,547.2770124,409.8539332,219.8362187,369.9085866,101.8952265,21.57352165,82.82534804,112.8195855,109.7617775,112.7750206,99.75918708,72.13507152,44.75187048,0,7.373442103,16.69644512,137.9456749,56.30759502,120.4108136,94.75206202,129.4780803,73.32768612,30.22884889,123.4816163,94.80993632,150.1007956,149.632383,128.3208713,342.63256,312.2662643,433.5202206,267.8287722,334.3779991,54.00632705,132.9431922,199.2592775,152.3614051,45.07178943,176.0579257,142.0871894
LPSSYN_PWY,47.83082333,14.7502684,43.5843516,14.79337605,3.17608903,4.245895587,53.20935127,29.07518499,20.46718338,15.73918024,0,0,0,17.92205101,185.1276192,110.5948696,24.20639583,341.5858021,2.120624722,8.458519829,25.94714983,6.351315106,11.39833386,5.272460056,5.293920968,4.214419082,46.73377228,69.21884721,57.79879541,42.37857828,7.808648567,12.82874154,22.97742095,20.71066204,19.88174972,44.68940284,19.10825847,22.20249025,12.7110714,6.363493533,21.15929338,12.72043742,13.78355539,15.89456478,7.444396187,8.491769729,15.90816752,13.80227946,9.555241859,11.65200051,9.543152934,23.22534223,0,4.247367987,21.00105257,36.86276476,38.74122084,67.11484309,42.89886808,41.66104559,14.79746947,20.9798504,23.49982442,22.09402886,22.12048659,11.57744489,10.58410537,2.130655124,12.66504515,8.489841871,11.64174132,7.438842566,10.57701094,16.18923697,6.293111346,10.454758,10.43273099,20.55843909,28.07835799,2.118409728,14.72549519,0,8.416954308,14.23242483,71.63341119,134.9812156,335.548677,187.2365159,98.98962796,95.34957869,418.9665511,367.6123166,309.6063544,352.2139495,264.7549992,339.4544937,46.92355759,3.194174915,14.82994471,12.73510383,25.36577709,5.320632066,13.7743257,10.62092107,14.79080008,10.60310611,33.54421736,32.56089704,21.15137995,10.60621242,9.553575741,4.252937378,9.544888754,11.65280543,23.20786292,48.05118701,38.74354348,20.09226708,28.45998468,27.37872187,34.04529887,9.587737848,14.91338429,19.00534889,30.81443542,25.51969879,38.74237313,43.08493066,17.8963604,10.58779465,46.00542267,19.05502389
MET_SAM_PWY,10568.53457,9614.827461,10308.38339,7178.136412,8429.59893,9679.133086,12467.16288,8340.427418,4816.812645,7019.179145,10683.21397,8608.84061,21202.99977,11851.52162,25162.31232,21544.85377,14247.86799,13607.69413,3314.782411,4188.50135,4296.713865,3145.169757,3342.934665,3577.128006,4617.762133,4856.481117,6817.741649,9962.970499,5684.683299,8827.753536,4953.616846,3798.55344,5148.412273,4394.198862,3391.842862,5032.866096,6042.603812,4634.641001,3855.467575,2497.490666,3671.328089,3604.242964,4473.094509,3673.692213,5094.719011,5553.760584,5704.632993,5650.608584,4967.403671,5722.060555,4668.392596,5398.146267,3415.516193,1746.657859,8878.351835,9685.398524,9471.577215,9551.725022,8589.331404,8377.428121,5297.153631,4182.98809,5271.325559,6568.193032,5750.543963,4302.41845,4176.239943,4247.018803,4457.159535,4097.767867,4269.224939,4849.700705,4173.387081,3685.604601,3947.398603,3303.654841,3499.511998,3834.917536,5762.602308,3195.144323,4073.982363,4033.553793,3705.687814,3657.894309,34004.9112,52561.39637,33719.11411,31360.87991,37109.23592,37527.76717,58034.12666,44312.4388,44929.70887,31001.12013,34798.14253,39094.79388,6389.42908,4544.244925,6378.302188,6318.272228,7114.674713,8793.218588,7804.758228,8808.809484,5204.609867,6007.458126,4515.650422,4464.003689,6164.793159,5507.761596,6026.559274,4283.945177,5889.310259,4365.178113,6901.116965,8616.006701,6889.725557,8225.770488,8545.027606,8649.297524,13420.36224,6945.632496,11489.86794,10004.68483,10927.8847,7593.535647,8507.589786,8335.461147,7101.280537,3692.372235,8311.730115,9010.287852
METH_ACETATE_PWY,6765.361309,6607.827875,6719.778427,5495.154529,4998.55387,6261.950725,9551.314874,4917.403497,3454.688627,4776.750618,7518.074678,5838.668088,6761.666233,4444.33989,7587.346285,7486.51756,5018.011076,3227.841706,2882.453705,3605.037823,3801.144682,2481.085117,3401.261109,3324.443602,1592.233765,2067.210567,4649.762612,4942.462003,1639.196784,3490.175088,2768.308764,1534.588188,2232.657098,2816.046396,2049.90887,2885.046139,4488.005076,3549.725512,2720.60124,2389.322511,2731.534456,2888.941452,3253.886795,2812.449666,3186.589375,2862.631684,3797.737448,4397.376789,3264.465874,3857.443674,3817.197751,4978.070052,2380.566677,1206.688265,4599.689174,6198.032752,4959.104767,5287.503537,5318.842307,4834.119912,4103.39102,4417.48534,3861.021433,4571.604465,4519.148915,4147.535991,3024.504425,2924.504873,2866.714436,2769.127226,2667.100781,3377.246098,1343.50827,1996.016877,2301.320182,1725.457995,1728.381357,1971.896837,1995.261172,813.4805017,1524.966286,1233.769643,1129.740363,884.113275,21669.48651,36018.53095,27193.83833,21134.65902,25222.91183,25027.12014,40982.07797,29656.54491,31376.9401,23999.29511,25486.7263,30313.14361,4583.601203,2806.9081,4494.991339,4167.257698,4781.101576,5475.82457,4036.146044,4526.502875,4231.472769,4398.266683,3859.293108,3813.119643,3759.580922,3667.998911,4083.649346,2836.86261,3135.755443,2734.3445,4828.61812,5216.203641,5036.253776,5445.414969,6116.436534,5912.567293,2543.481446,717.2411292,2416.674299,1256.127859,2453.698802,4941.704256,3044.325239,1900.90027,1817.513192,1129.472545,1973.432588,1997.500449
METHANOGENESIS_PWY,341.3656951,275.5462392,305.0099425,269.5433844,5.988732044,0,590.1477407,167.9078471,179.2758198,252.5258364,8.983747654,0,303.6780627,113.4717599,631.2175031,230.9121747,87.22295567,146.2357581,58.89825507,20.62281105,234.6669237,117.3456186,85.75771848,20.63164318,86.43322945,70.56777977,233.6793836,316.7178963,143.8681015,0,196.3734403,91.98669854,234.434113,229.9739362,156.6493001,285.0783625,163.5327235,138.6493634,104.959969,108.1507967,68.48566157,94.4578483,136.4071922,225.0422953,179.9819289,115.6064959,223.3226368,225.5861809,62.04555954,99.96476833,138.439516,297.7226217,48.64692387,0,225.141275,566.0568341,361.649233,334.4785431,247.4612535,239.8622464,377.974803,522.917012,37.72488005,446.6307939,559.880857,78.03629555,380.4321144,363.6395025,462.5645421,392.81379,481.6738671,370.4335155,30.27950156,60.13423436,109.1924687,79.38417361,41.27265488,31.65230281,58.77997557,11.61868953,106.0056791,37.27657171,14.55974957,131.4898985,2353.693495,1503.759675,3804.74004,2303.802904,2431.767448,2344.473658,3712.859304,2726.65155,2272.153311,2762.837779,2638.140439,3215.696373,271.1874978,121.7999686,116.6553906,127.6332545,240.2294958,283.9360634,139.4720156,176.4334896,252.1734649,173.7978659,199.2088422,191.5620474,229.3232457,189.2049652,150.7236912,128.5770096,141.1182619,115.3330857,374.5710811,546.8124143,305.2751838,198.8675639,412.0239993,419.9921841,152.3141702,27.76426624,82.35679627,75.25799931,64.11079597,82.31502038,131.4014217,80.26260412,78.47385838,76.21294323,100.1443826,59.24396123
METHGLYUT_PWY,11.57084436,3.474875266,11.57689286,3.477288853,0.74916799,0.99862888,12.25743917,11.2145434,3.332423683,3.710567107,0,0,843.9534524,176.5009373,104.8999421,66.89018981,408.2138616,411.0060794,0.498918001,1.984037513,6.160684763,1.495647319,2.685329084,1.240593733,1.231209109,0.997207122,10.4837034,24.79408648,34.90504537,7.438792109,1.986522265,3.224937678,5.397415415,4.924899631,4.87551347,9.640834341,4.203237435,17.88955344,1.99959147,1.423452783,3.332181044,2.9366118,3.15286695,3.627647326,6.530969321,1.982227307,3.690825299,3.013340564,2.215738369,2.716030527,2.191326724,5.305137991,0,0.666590529,4.892617584,8.443566019,13.59479973,15.59143486,9.525877688,10.52750446,3.383042125,4.926528384,5.710268215,5.203849382,5.194150086,2.740305361,2.4780467,0.499409092,2.947448965,1.979723043,2.719453721,1.742342281,2.423728991,3.759793137,8.548024947,2.467728454,2.474094306,4.836595183,5.61604331,0.496476299,2.901711361,0,1.957997494,2.332833046,19.80996304,55.78331931,78.84892277,67.71181569,22.5395606,42.88210165,228.3561949,89.92032701,68.89257669,78.67718938,61.51476974,109.2710135,10.00965603,0.746261423,3.347167261,2.581008876,8.909688048,1.220866533,3.168069472,2.461274211,2.863038473,2.352603955,5.691055352,5.164536961,4.670843424,2.187182531,1.894519849,0.987097945,2.060478129,2.61379936,5.3213145,10.90203621,8.8339505,4.555782983,6.334973363,6.342935732,7.797606914,2.203416169,5.895427599,4.217391242,6.790291014,5.912945465,6.731827653,8.762130137,4.1663774,2.142582596,10.47662681,4.137842016
METHYLGALLATE_DEGRADATION_PWY,296.057307,299.4677417,382.059709,142.283873,255.4968695,296.1373187,329.9347687,245.7200766,121.2320466,209.5703699,226.2949579,182.3338215,115.9358796,275.3791717,1476.834658,753.515997,389.6588219,371.1964209,214.0926368,214.8719654,154.3853734,158.4407258,142.973132,88.88569608,70.61049217,120.9895686,138.9158607,290.1655298,38.85572668,295.6310203,108.6190846,29.67408465,111.8801409,92.72289578,68.9560533,83.44958154,7.499233788,40.20864791,31.88887893,2.940923801,14.52319959,28.72139636,75.25402614,72.51054014,100.7121505,103.8550748,104.6283634,133.7073265,38.60724439,95.54655936,40.61221526,60.38152064,43.1160697,0,114.1725111,64.99600401,73.64217311,127.8733521,68.70618563,71.81872137,62.67225087,41.22497986,336.2089164,253.3819326,101.3456398,167.0212116,45.84308428,72.39688239,62.42582863,127.5947228,61.15364524,85.28876031,2.94910831,25.62200559,36.50300018,7.262085245,35.68570742,44.09515258,4.999277259,18.29062594,9.996568903,18.45224571,40.31966831,7.234579082,472.2462916,1142.861738,329.4804555,252.4911775,226.1604524,238.0619178,256.5620921,332.6999018,154.5274769,164.4013777,189.790756,92.39341397,12.18522816,0,0,1.324764751,25.9079365,38.6016128,46.38130764,41.41262111,0,8.748697166,0,4.999463204,4.615007199,5.31592186,19.25426169,27.77370874,19.86538432,18.85370649,29.80143083,60.82876686,34.93052452,30.27503043,35.41905783,61.27198989,128.2592306,80.09034135,216.7152156,261.6082358,146.2822044,110.1578115,12.00566598,28.76012302,56.19528149,21.63104741,32.91645632,52.93692626
NAD_BIOSYNTHESIS_II,559.7503251,470.9558274,517.0637516,417.6800677,82.08516225,88.29057441,908.1360869,429.4241922,256.3403971,427.4416607,183.6613054,93.17557784,1285.670869,573.5573822,1047.204796,514.9262282,2165.766251,1098.795042,266.4344877,115.9052762,501.8733815,362.3514529,443.4877274,359.745718,227.4629278,213.3242991,804.6123507,1040.718376,368.866556,1195.44842,637.3727463,339.0041277,552.1594495,584.6362072,494.6137554,629.4993772,273.8058941,191.4217354,187.89361,155.2822955,121.2852621,155.2653098,258.8073165,211.2885015,376.916655,265.8160014,373.338882,296.3011664,306.3177602,231.0580105,232.158433,626.186506,195.3344881,89.70509261,388.7785206,938.4953595,543.4670268,653.0219565,470.8607387,552.4924904,440.3633359,471.6481975,155.519965,354.0122429,433.3595636,172.3993392,385.7811678,310.3242261,469.4858496,374.834255,433.7686906,485.3094621,54.56916819,133.6145043,278.9033908,210.4808213,101.524347,185.393274,127.6766757,39.1038702,172.02919,41.08950662,97.05248365,156.4244557,1883.066961,4517.248,5828.914156,4400.908572,2958.517363,3651.667319,7967.712139,5159.301945,5166.602792,4015.424502,4407.168431,5262.252653,477.9131307,237.9817242,353.0568949,343.0025535,353.509087,371.0545255,333.9620052,400.4193518,458.2409414,332.0845534,509.3726092,363.3926929,491.8121896,427.8206016,402.4665419,291.2308935,407.6147459,281.9227091,678.0672782,1021.246272,928.5360187,550.3356645,716.4592729,790.2955446,377.6419688,170.4389828,466.1908089,354.0210079,362.3788598,284.4688481,388.7261254,474.5213073,260.3828736,217.8432,377.7272253,287.4512976
NADSYN_PWY,3149.582541,2782.215849,2929.387554,2074.707626,1611.088246,1881.243624,3200.10959,1737.849555,1181.610524,1614.379503,1879.468099,1618.14606,2188.599663,2930.15785,6854.591108,7165.95098,4282.885397,2190.554389,1373.3869,1546.874186,1090.302548,935.8498245,1269.636932,1534.541403,1185.480251,1716.835378,1549.046315,2556.351777,1078.571761,3037.547036,1429.868048,1413.448141,1195.150943,1133.11107,1340.389925,1718.55921,1418.470746,1368.25033,1122.551367,922.4573159,1075.624225,966.8293973,1488.576332,1470.176468,1108.178187,1530.465772,1204.066327,1747.186448,795.7183901,875.1380996,814.1453444,911.1980145,705.6195737,205.5357222,1826.932151,1718.24643,1882.178382,1896.074381,1829.719669,1679.124428,2262.381582,1333.576574,2839.078827,3570.474249,2914.841622,1065.925071,1918.550657,1984.892415,2123.29443,1991.455984,2091.125338,2176.215721,1148.502654,1169.482586,1322.052962,524.3809491,1087.224895,1213.170721,1092.189163,825.9378645,772.5095494,895.0824391,799.4840902,870.6582549,8223.948466,9951.349745,8608.521894,7429.396284,7927.905622,6852.407012,10699.33476,7549.203374,7784.202983,6251.020895,4562.568178,5506.793843,1410.348194,876.3949709,1312.684874,1343.70773,1281.264146,1667.79636,2044.808753,2077.429511,863.174568,929.2816638,659.9084542,722.631904,1358.481168,1346.610721,1420.137604,994.3521985,1474.273149,1082.510521,977.5226414,1363.646924,1392.026063,1501.468302,1607.268988,1818.860106,3884.858338,1938.5069,3646.98058,3864.394993,4012.15497,1172.081467,3812.467761,2736.907633,2177.794701,920.1375218,2351.001334,2546.639176
NAGLIPASYN_PWY,17799.8902,16545.54265,18609.30496,13325.77715,13276.40313,14807.46243,24727.78467,14580.43232,8890.750907,13532.72698,19666.93807,15991.71024,14047.06412,19153.11002,28033.36974,27181.44243,20727.08835,11591.36211,6754.488143,8066.047785,7852.971006,5642.856478,7145.066813,7530.150927,7141.456804,7226.123271,14291.60528,18103.99177,5036.519379,17133.46446,8152.530451,5807.498807,7275.991501,7620.957046,5974.71988,8579.576161,10488.78777,8271.714576,6694.533074,4944.734608,6497.153735,6604.575323,7976.47272,6674.001611,8538.054698,6992.082151,9535.606282,9902.4554,9075.453737,9982.487935,9599.418555,12103.13668,7297.901756,4488.476548,14757.88344,16705.50446,16680.14453,17937.82164,16181.39314,14768.69066,10028.6745,9187.644508,10183.04079,13160.00392,12030.27057,7806.166204,7828.505994,8015.524384,8267.506425,7658.981399,8195.940874,9566.953719,6235.177637,5941.341003,6548.826559,5363.239994,5524.297975,6159.945742,8879.580517,4266.180676,5976.479738,5971.196778,5549.848216,5736.244962,55865.1967,94579.13331,65785.17412,59028.38837,66291.04625,65641.7333,105369.6521,80862.78717,85595.13314,62824.8925,66766.75902,73577.45963,13340.23081,9061.809485,12847.20554,12411.28055,13970.22932,16877.6382,13725.86574,15391.94265,10362.73979,11879.17734,9443.052247,9453.491611,11541.11248,10704.96568,11459.72249,8306.83811,10596.42611,8366.272232,12268.94499,14141.204,13003.82895,14758.37032,15930.07184,15407.63583,17086.63816,8974.293322,15480.92377,13838.87988,16542.82815,11324.77128,15855.68954,13702.41264,12906.54092,7739.977744,13732.05003,16141.89961
NONMEVIPP_PWY,20453.48279,18734.84085,20519.88786,14204.97039,15061.95782,17277.86717,26213.24524,16237.00799,9639.761715,14405.56294,20996.26629,16804.29399,22549.65374,24069.24214,36352.13464,33445.51989,24028.32171,15801.6234,6236.725608,7755.772976,8704.967007,6079.508733,6990.33292,7074.590499,8443.096713,8472.952912,14452.13681,18784.47343,6568.258179,17465.93685,8604.464491,5956.286947,8102.383269,8275.687811,6076.661386,8722.64419,11569.57592,8997.84658,7651.75896,5223.402047,6852.888008,7283.720265,8679.173103,7494.498786,9798.986213,8110.147432,10752.54508,11340.44264,10536.8922,11621.39558,10541.03547,13327.4491,7884.768753,4797.89997,16624.51613,18817.65719,18250.47628,19586.72161,17567.86985,16402.87201,10066.54634,9458.279309,9785.385158,12521.96706,11825.75297,8544.340068,7738.1832,7922.48735,8253.24488,7381.690393,7799.94033,9266.826521,6672.177092,6235.053674,6856.614054,5778.330274,5644.894278,6407.860759,9256.173939,4842.723967,6893.395034,6332.394453,5943.392681,6259.497172,68020.3588,108226.5094,69566.4891,62982.15675,78152.36176,76693.22059,116054.8464,88823.03409,90486.0461,66566.32516,75554.07424,83777.92562,13522.73131,9339.522093,13379.85216,13001.23293,14569.17174,17923.45591,14660.26118,15903.31132,11223.23609,12571.57183,9916.338015,9879.642915,11516.85081,10901.50634,11836.5151,8514.022754,11032.24531,8600.607771,13504.36465,16439.98103,13796.64098,16262.36172,17240.04589,16731.21397,16939.67294,8908.959541,15084.58145,12928.90633,15692.2623,11730.82223,15674.25864,14083.95534,13852.28096,8458.495307,14405.45428,16899.36946
